fundamental_id,company_id,name,cik,ticker,start_date,end_date,months,fiscal_year,fiscal_period,filing_date,cashandequivalents,restrictedcash,shortterminvestments,notereceivable,accountsreceivable,netinventory,prepaidexpenses,currentdeferredtaxassets,othercurrentassets,othercurrentnonoperatingassets,totalcurrentassets,grossppe,accumulateddepreciation,netppe,longterminvestments,noncurrentnotereceivables,goodwill,intangibleassets,noncurrentdeferredtaxassets,employeebenefitassets,othernoncurrentassets,othernoncurrentnonoperatingassets,totalnoncurrentassets,totalassets,shorttermdebt,accountspayable,accruedexpenses,customerdeposits,dividendspayable,currentdeferredrevenue,currentdeferredtaxliabilities,currentemployeebenefitliabilities,othertaxespayable,othercurrentliabilities,othercurrentnonoperatingliabilities,totalcurrentliabilities,longtermdebt,capitalleaseobligations,assetretirementandlitigationobligation,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othernoncurrentliabilities,othernoncurrentnonoperatingliabilities,totalnoncurrentliabilities,totalliabilities,commitmentsandcontingencies,redeemablenoncontrollinginterest,totalpreferredequity,commonequity,retainedearnings,treasurystock,aoci,otherequity,totalcommonequity,totalequity,noncontrollinginterests,totalequityandnoncontrollinginterests,totalliabilitiesandequity
fun_3rpqVQ,com_NX6GzO,Apple Inc,320193.0,AAPL,,2022-06-25,,2022,Q3,2022-07-28 22:06:56 +0000,27502000000.0,,20729000000.0,20439000000.0,21803000000.0,5433000000.0,,,16386000000.0,,112292000000.0,,,40335000000.0,131077000000.0,,,,,,52605000000.0,,183682000000.0,336309000000.0,24991000000.0,48343000000.0,,,,7728000000.0,,,,48811000000.0,,129873000000.0,94700000000.0,,,,,,53629000000.0,,148329000000.0,278202000000.0,0.0,,,62115000000.0,5289000000.0,,-9297000000.0,,58107000000.0,58107000000.0,,58107000000.0,336309000000.0
fun_Ebk9BQ,com_NX6GzO,Apple Inc,320193.0,AAPL,,2022-03-26,,2022,Q2,2022-04-28 22:03:58 +0000,28098000000.0,,23413000000.0,24585000000.0,20815000000.0,5460000000.0,,,15809000000.0,,118180000000.0,,,39304000000.0,141219000000.0,,,,,,51959000000.0,,193178000000.0,350662000000.0,16658000000.0,52682000000.0,,,,7920000000.0,,,,50248000000.0,,127508000000.0,103323000000.0,,,,,,52432000000.0,,155755000000.0,283263000000.0,0.0,,,61181000000.0,12712000000.0,,-6494000000.0,,67399000000.0,67399000000.0,,67399000000.0,350662000000.0
fun_3rRxJ2,com_NX6GzO,Apple Inc,320193.0,AAPL,,2021-12-25,,2022,Q1,2022-01-27 23:00:58 +0000,37119000000.0,,26794000000.0,35040000000.0,30213000000.0,5876000000.0,,,18112000000.0,,153154000000.0,,,39245000000.0,138683000000.0,,,,,,50109000000.0,,188792000000.0,381191000000.0,16169000000.0,74362000000.0,,,,7876000000.0,,,,49167000000.0,,147574000000.0,106629000000.0,,,,,,55056000000.0,,161685000000.0,309259000000.0,0.0,,,58424000000.0,14435000000.0,,-927000000.0,,71932000000.0,71932000000.0,,71932000000.0,381191000000.0
fun_03v6jd,com_NX6GzO,Apple Inc,320193.0,AAPL,,2022-09-24,,2022,FY,2022-10-27 22:01:14 +0000,23646000000.0,,24658000000.0,32748000000.0,28184000000.0,4946000000.0,,,21223000000.0,,135405000000.0,,,42117000000.0,120805000000.0,,,,,,54428000000.0,,175233000000.0,352755000000.0,21110000000.0,64115000000.0,,,,7912000000.0,,,,60845000000.0,,153982000000.0,98959000000.0,,,,,,49142000000.0,,148101000000.0,302083000000.0,0.0,,,64849000000.0,-3068000000.0,,-11109000000.0,,50672000000.0,50672000000.0,,50672000000.0,352755000000.0
fun_Dkmp04,com_NX6GzO,Apple Inc,320193.0,AAPL,,2021-06-26,,2021,Q3,2021-07-27 18:03:42 +0000,34050000000.0,,27646000000.0,16433000000.0,17475000000.0,5178000000.0,,,13641000000.0,,114423000000.0,,,38615000000.0,131948000000.0,,,,,,44854000000.0,,176802000000.0,329840000000.0,16039000000.0,40409000000.0,,,,7681000000.0,,,,43625000000.0,,107754000000.0,105752000000.0,,,,,,52054000000.0,,157806000000.0,265560000000.0,0.0,,,54989000000.0,9233000000.0,,58000000.0,,64280000000.0,64280000000.0,,64280000000.0,329840000000.0
fun_qRedkQ,com_NX6GzO,Apple Inc,320193.0,AAPL,,2021-03-27,,2021,Q2,2021-04-28 18:02:54 +0000,38466000000.0,,31368000000.0,14533000000.0,18503000000.0,5219000000.0,,,13376000000.0,,121465000000.0,,,37815000000.0,134539000000.0,,,,,,43339000000.0,,177878000000.0,337158000000.0,13003000000.0,40127000000.0,,,,7595000000.0,,,,45660000000.0,,106385000000.0,108642000000.0,,,,,,52953000000.0,,161595000000.0,267980000000.0,0.0,,,54203000000.0,15261000000.0,,-286000000.0,,69178000000.0,69178000000.0,,69178000000.0,337158000000.0
fun_kpm2eP,com_NX6GzO,Apple Inc,320193.0,AAPL,,2020-12-26,,2021,Q1,2021-01-27 18:03:06 +0000,36010000000.0,,40816000000.0,31519000000.0,27101000000.0,4973000000.0,,,13687000000.0,,154106000000.0,,,37933000000.0,118745000000.0,,,,,,43270000000.0,,162015000000.0,354054000000.0,12762000000.0,63846000000.0,,,,7395000000.0,,,,48504000000.0,,132507000000.0,99281000000.0,,,,,,56042000000.0,,155323000000.0,287830000000.0,0.0,,,51744000000.0,14301000000.0,,179000000.0,,66224000000.0,66224000000.0,,66224000000.0,354054000000.0
fun_59EPq0,com_NX6GzO,Apple Inc,320193.0,AAPL,,2021-09-25,,2021,FY,2022-10-27 22:01:14 +0000,34940000000.0,,27699000000.0,25228000000.0,26278000000.0,6580000000.0,,,14111000000.0,,134836000000.0,,,39440000000.0,127877000000.0,,,,,,48849000000.0,,176726000000.0,351002000000.0,15613000000.0,54763000000.0,,,,7612000000.0,,,,47493000000.0,,125481000000.0,109106000000.0,,,,,,53325000000.0,,162431000000.0,287912000000.0,0.0,,,57365000000.0,5562000000.0,,163000000.0,,63090000000.0,63090000000.0,,63090000000.0,351002000000.0
fun_DkL00D,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2022-09-30,,2022,Q3,2022-11-03 23:24:04 +0000,9502000000.0,,1976000000.0,,5326000000.0,4757000000.0,,,2501000000.0,,24062000000.0,,,5188000000.0,,,14845000000.0,13266000000.0,,,6339000000.0,,34450000000.0,63700000000.0,1543000000.0,1204000000.0,11584000000.0,,,,,,,,,14331000000.0,37161000000.0,,,,5680000000.0,,2875000000.0,,45716000000.0,60047000000.0,0.0,,,32371000000.0,-28066000000.0,,-652000000.0,,3653000000.0,3653000000.0,,3653000000.0,63700000000.0
fun_qRwK5Q,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2022-06-30,,2022,Q2,2022-08-04 23:53:42 +0000,5203000000.0,,1980000000.0,,5327000000.0,4554000000.0,,,2258000000.0,,19322000000.0,,,5158000000.0,,,14865000000.0,13927000000.0,,,6022000000.0,,34814000000.0,59294000000.0,817000000.0,1256000000.0,10545000000.0,,,,,,,,,12618000000.0,35705000000.0,,,,5603000000.0,,2949000000.0,,44257000000.0,56875000000.0,0.0,,,31343000000.0,-28252000000.0,,-672000000.0,,2419000000.0,2419000000.0,,2419000000.0,59294000000.0
fun_WO6kEq,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2022-03-31,,2022,Q1,2022-04-28 00:00:34 +0000,6528000000.0,,16000000.0,,5077000000.0,4411000000.0,,,2488000000.0,,18520000000.0,,,5142000000.0,,,14897000000.0,14567000000.0,,,6070000000.0,,35534000000.0,59196000000.0,844000000.0,1403000000.0,10639000000.0,,,,,,,,,12886000000.0,36010000000.0,,,,6652000000.0,,2732000000.0,,45394000000.0,58280000000.0,0.0,,,31247000000.0,-29568000000.0,,-763000000.0,,916000000.0,916000000.0,,916000000.0,59196000000.0
fun_Q8kojo,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2021-09-30,,2021,Q3,2021-11-03 00:08:39 +0000,11969000000.0,,952000000.0,,4765000000.0,4152000000.0,,,2542000000.0,,24380000000.0,,,4982000000.0,,,14665000000.0,14659000000.0,,,6307000000.0,,35631000000.0,64993000000.0,4288000000.0,1171000000.0,9383000000.0,,,,,,,,,14842000000.0,33291000000.0,,,,6483000000.0,,2160000000.0,,41934000000.0,56776000000.0,0.0,,,31989000000.0,-22964000000.0,,-808000000.0,,8217000000.0,8217000000.0,,8217000000.0,64993000000.0
fun_nl0VLp,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2021-06-30,,2021,Q2,2021-08-03 20:25:00 +0000,6630000000.0,,1452000000.0,,4479000000.0,4115000000.0,,,2423000000.0,,19099000000.0,,,4906000000.0,,,14676000000.0,15308000000.0,,,5784000000.0,,35768000000.0,59773000000.0,4324000000.0,1277000000.0,8984000000.0,,,,,,,,,14585000000.0,28458000000.0,,,,6428000000.0,,2055000000.0,,36941000000.0,51526000000.0,0.0,,,31877000000.0,-22762000000.0,,-868000000.0,,8247000000.0,8247000000.0,,8247000000.0,59773000000.0
fun_88LMnm,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2021-03-31,,2021,Q1,2021-04-27 20:01:28 +0000,6112000000.0,,4454000000.0,,4423000000.0,4017000000.0,,,2293000000.0,,21299000000.0,,,4855000000.0,,,14673000000.0,15947000000.0,,,5765000000.0,,36385000000.0,62539000000.0,1556000000.0,1396000000.0,9917000000.0,,,,,,,,,12869000000.0,31129000000.0,,,,7037000000.0,,2170000000.0,,40336000000.0,53205000000.0,0.0,,,31806000000.0,-21639000000.0,,-833000000.0,,9334000000.0,9334000000.0,,9334000000.0,62539000000.0
fun_MeG009,com_5ydJXK,Amgen Inc,318154.0,AMGN,,2021-12-31,,2021,FY,2022-11-03 23:24:04 +0000,7989000000.0,,48000000.0,,4895000000.0,4086000000.0,,,2367000000.0,,19385000000.0,,,5184000000.0,,,14890000000.0,15182000000.0,,,6524000000.0,,36596000000.0,61165000000.0,87000000.0,1366000000.0,10731000000.0,,,,,,,,,12184000000.0,33222000000.0,,,,6594000000.0,,2465000000.0,,42281000000.0,54465000000.0,0.0,,,32096000000.0,-24600000000.0,,-796000000.0,,6700000000.0,6700000000.0,,6700000000.0,61165000000.0
fun_59EnLN,com_wy3Dg8,Boeing Co,12927.0,BA,,2022-09-30,,2022,Q3,2022-10-26 16:59:26 +0000,13494000000.0,,763000000.0,155000000.0,11989000000.0,79777000000.0,,,3073000000.0,,109251000000.0,,,10508000000.0,979000000.0,1513000000.0,8045000000.0,2371000000.0,77000000.0,,4814000000.0,,17799000000.0,137558000000.0,5431000000.0,9793000000.0,21217000000.0,,,53177000000.0,,,,,,89618000000.0,51788000000.0,,,,230000000.0,11307000000.0,2250000000.0,,65575000000.0,155193000000.0,,,,14766000000.0,30107000000.0,-51054000000.0,-11518000000.0,,-17699000000.0,-17699000000.0,64000000.0,-17635000000.0,137558000000.0
fun_nl3VQN,com_wy3Dg8,Boeing Co,12927.0,BA,,2022-06-30,,2022,Q2,2022-07-27 16:10:45 +0000,10090000000.0,,1358000000.0,159000000.0,12390000000.0,79917000000.0,,,2086000000.0,,106000000000.0,,,10617000000.0,981000000.0,1542000000.0,8055000000.0,2431000000.0,106000000.0,,5747000000.0,,18862000000.0,135479000000.0,5406000000.0,9575000000.0,17752000000.0,,,52066000000.0,,,,,,84799000000.0,51794000000.0,,,,38000000.0,11748000000.0,1891000000.0,,65471000000.0,150270000000.0,,,,14536000000.0,33382000000.0,-51319000000.0,-11487000000.0,,-14888000000.0,-14888000000.0,97000000.0,-14791000000.0,135479000000.0
fun_LJnv9D,com_wy3Dg8,Boeing Co,12927.0,BA,,2022-03-31,,2022,Q1,2022-04-27 16:35:48 +0000,7409000000.0,,4873000000.0,157000000.0,11398000000.0,79819000000.0,,,2356000000.0,,106012000000.0,,,10755000000.0,992000000.0,1580000000.0,8065000000.0,2492000000.0,91000000.0,,5814000000.0,,19034000000.0,135801000000.0,2591000000.0,8779000000.0,17864000000.0,,,52458000000.0,,,,,,81692000000.0,55150000000.0,,,,158000000.0,12190000000.0,1879000000.0,,69377000000.0,151069000000.0,,,,14356000000.0,33189000000.0,-51573000000.0,-11370000000.0,,-15398000000.0,-15398000000.0,130000000.0,-15268000000.0,135801000000.0
fun_Ynw8A4,com_wy3Dg8,Boeing Co,12927.0,BA,,2021-09-30,,2021,Q3,2021-10-27 17:33:36 +0000,9764000000.0,,10231000000.0,76000000.0,12256000000.0,81897000000.0,,,2664000000.0,,116888000000.0,,,11113000000.0,963000000.0,1795000000.0,8070000000.0,2631000000.0,74000000.0,,5312000000.0,,18845000000.0,146846000000.0,5377000000.0,10151000000.0,18974000000.0,,,51269000000.0,,,,,,85771000000.0,57042000000.0,,,,1185000000.0,15392000000.0,1722000000.0,,75341000000.0,161112000000.0,,,,13857000000.0,38551000000.0,-52030000000.0,-14818000000.0,,-14440000000.0,-14440000000.0,174000000.0,-14266000000.0,146846000000.0
fun_59Wnxm,com_wy3Dg8,Boeing Co,12927.0,BA,,2021-06-30,,2021,Q2,2021-07-28 13:03:50 +0000,8271000000.0,,13071000000.0,74000000.0,11693000000.0,81799000000.0,,,4187000000.0,,119095000000.0,,20567000000.0,11341000000.0,883000000.0,1865000000.0,8076000000.0,2702000000.0,84000000.0,,4889000000.0,,18499000000.0,148935000000.0,6534000000.0,11450000000.0,19502000000.0,,,50738000000.0,,,,,,88224000000.0,57025000000.0,,,,1064000000.0,17536000000.0,1571000000.0,,77196000000.0,165420000000.0,,,,13542000000.0,38660000000.0,-52223000000.0,-16661000000.0,,-16682000000.0,-16682000000.0,197000000.0,-16485000000.0,148935000000.0
fun_nl20lR,com_wy3Dg8,Boeing Co,12927.0,BA,,2021-03-31,,2021,Q1,2021-04-28 12:51:04 +0000,7059000000.0,,14861000000.0,93000000.0,11141000000.0,82668000000.0,,,4123000000.0,,119945000000.0,,20792000000.0,11643000000.0,980000000.0,1895000000.0,8074000000.0,2773000000.0,79000000.0,,4646000000.0,,18447000000.0,150035000000.0,6021000000.0,12410000000.0,20553000000.0,,,50908000000.0,,,,,,89892000000.0,57554000000.0,,,,908000000.0,18045000000.0,1477000000.0,,77984000000.0,167876000000.0,,,,13216000000.0,38073000000.0,-52395000000.0,-16952000000.0,,-18058000000.0,-18058000000.0,217000000.0,-17841000000.0,150035000000.0
fun_VbDaw6,com_wy3Dg8,Boeing Co,12927.0,BA,,2021-12-31,,2021,FY,2022-10-26 16:59:26 +0000,8052000000.0,,8192000000.0,117000000.0,11261000000.0,78823000000.0,,,2221000000.0,,108666000000.0,,,10918000000.0,975000000.0,1695000000.0,8068000000.0,2562000000.0,77000000.0,,5591000000.0,,18968000000.0,138552000000.0,1296000000.0,9261000000.0,18455000000.0,,,52980000000.0,,,,,,81992000000.0,56806000000.0,,,,218000000.0,12632000000.0,1750000000.0,,71406000000.0,153398000000.0,,,,14113000000.0,34408000000.0,-51861000000.0,-11659000000.0,,-14999000000.0,-14999000000.0,153000000.0,-14846000000.0,138552000000.0
fun_vxkWjR,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2022-09-30,,2022,Q3,2022-11-02 14:37:08 +0000,6346000000.0,,,8918000000.0,8158000000.0,16860000000.0,2295000000.0,0.0,,,42577000000.0,,,11643000000.0,,13137000000.0,6092000000.0,806000000.0,2218000000.0,,4434000000.0,,26687000000.0,80907000000.0,11016000000.0,8260000000.0,4013000000.0,,0.0,1831000000.0,,2204000000.0,,2878000000.0,,30202000000.0,25509000000.0,,,,,5038000000.0,4536000000.0,,35083000000.0,65285000000.0,0.0,,,6523000000.0,43304000000.0,-30883000000.0,-3353000000.0,,15591000000.0,15591000000.0,31000000.0,15622000000.0,80907000000.0
fun_RvJaEB,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2022-06-30,,2022,Q2,2022-08-03 14:25:33 +0000,,,,8922000000.0,8393000000.0,15881000000.0,2772000000.0,0.0,6014000000.0,,41982000000.0,,,11744000000.0,,13569000000.0,6195000000.0,889000000.0,2121000000.0,,4607000000.0,,27381000000.0,81107000000.0,10743000000.0,8092000000.0,3782000000.0,,633000000.0,1608000000.0,,1772000000.0,,2333000000.0,,28963000000.0,26219000000.0,,,,,5160000000.0,5006000000.0,,36385000000.0,65348000000.0,0.0,,,6464000000.0,41263000000.0,-29501000000.0,-2499000000.0,,15727000000.0,15727000000.0,32000000.0,15759000000.0,81107000000.0
fun_4QBkZ2,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2022-03-31,,2022,Q1,2022-05-04 14:47:23 +0000,6526000000.0,,,9003000000.0,9135000000.0,15038000000.0,2868000000.0,0.0,,,42570000000.0,,,11932000000.0,,13869000000.0,6293000000.0,967000000.0,1973000000.0,,4672000000.0,,27774000000.0,82276000000.0,12307000000.0,8361000000.0,3846000000.0,,0.0,1388000000.0,,1275000000.0,,2355000000.0,,29532000000.0,25277000000.0,,,,,5363000000.0,5007000000.0,,35647000000.0,65179000000.0,0.0,,,6281000000.0,40820000000.0,-28326000000.0,-1710000000.0,,17065000000.0,17065000000.0,32000000.0,17097000000.0,82276000000.0
fun_953Ge6,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2021-09-30,,2021,Q3,2021-11-03 19:55:20 +0000,9446000000.0,,,8919000000.0,7647000000.0,13666000000.0,2215000000.0,0.0,,,41893000000.0,,,11904000000.0,,13878000000.0,6353000000.0,1121000000.0,1744000000.0,,3891000000.0,,26987000000.0,80784000000.0,9630000000.0,7218000000.0,3579000000.0,,0.0,1155000000.0,,2075000000.0,,2319000000.0,,25976000000.0,27154000000.0,,,,,6395000000.0,4564000000.0,,38113000000.0,64089000000.0,0.0,,,6352000000.0,38361000000.0,-26608000000.0,-1440000000.0,,16665000000.0,16665000000.0,30000000.0,16695000000.0,80784000000.0
fun_Q8neKV,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2021-06-30,,2021,Q2,2021-08-04 11:06:39 +0000,10831000000.0,,,9523000000.0,7840000000.0,12672000000.0,2080000000.0,0.0,,,42946000000.0,,,12014000000.0,,13796000000.0,6372000000.0,1176000000.0,1455000000.0,,3938000000.0,,26737000000.0,81697000000.0,11381000000.0,6921000000.0,3556000000.0,,608000000.0,1157000000.0,,1759000000.0,,2126000000.0,,27508000000.0,26204000000.0,,,,,6581000000.0,4524000000.0,,37309000000.0,64817000000.0,0.0,,,6293000000.0,36934000000.0,-25240000000.0,-1154000000.0,,16833000000.0,16833000000.0,47000000.0,16880000000.0,81697000000.0
fun_GrYr2e,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2021-03-31,,2021,Q1,2021-05-05 10:42:43 +0000,11342000000.0,,,9333000000.0,7955000000.0,12149000000.0,1802000000.0,0.0,,,42581000000.0,,,12132000000.0,,13081000000.0,6343000000.0,1246000000.0,1391000000.0,,3955000000.0,,26016000000.0,80729000000.0,11824000000.0,6694000000.0,3574000000.0,,0.0,1168000000.0,,1283000000.0,,2035000000.0,,26578000000.0,26356000000.0,,,,,6698000000.0,4480000000.0,,37534000000.0,64112000000.0,0.0,,,6215000000.0,36697000000.0,-25049000000.0,-1290000000.0,,16573000000.0,16573000000.0,44000000.0,16617000000.0,80729000000.0
fun_LJqO7B,com_5X7KNX,Caterpillar Inc,18230.0,CAT,,2021-12-31,,2021,FY,2022-11-02 14:37:08 +0000,9254000000.0,,,8898000000.0,8477000000.0,14038000000.0,2788000000.0,0.0,,,43455000000.0,,,12090000000.0,,13911000000.0,6324000000.0,1042000000.0,1840000000.0,,4131000000.0,,27248000000.0,82793000000.0,11756000000.0,8154000000.0,3757000000.0,,595000000.0,1087000000.0,,2242000000.0,,2256000000.0,,29847000000.0,26033000000.0,,,,,5592000000.0,4805000000.0,,36430000000.0,66277000000.0,0.0,,,6398000000.0,39282000000.0,-27643000000.0,-1553000000.0,,16484000000.0,16484000000.0,32000000.0,16516000000.0,82793000000.0
fun_PQaB0E,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2022-07-31,,2023,Q2,2022-08-25 20:17:51 +0000,6931000000.0,,6602000000.0,,4745000000.0,,1437000000.0,,1531000000.0,,21246000000.0,,,3375000000.0,5124000000.0,,48568000000.0,8072000000.0,,,7763000000.0,,69527000000.0,94148000000.0,1183000000.0,5446000000.0,,,,12825000000.0,,,,626000000.0,,20080000000.0,9416000000.0,,,,,,4554000000.0,,13970000000.0,34050000000.0,,,,52980000000.0,7473000000.0,,-355000000.0,,60098000000.0,60098000000.0,,60098000000.0,94148000000.0
fun_4Qxxk4,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2022-04-30,,2023,Q1,2022-06-01 20:52:04 +0000,6859000000.0,,6644000000.0,,3952000000.0,,1478000000.0,,1478000000.0,,20411000000.0,,,2868000000.0,4936000000.0,,48319000000.0,8559000000.0,,,7929000000.0,,69743000000.0,93022000000.0,1002000000.0,4603000000.0,,,,13636000000.0,,,,658000000.0,,19899000000.0,9595000000.0,,,,,,4652000000.0,,14247000000.0,34146000000.0,,,,51781000000.0,7405000000.0,,-310000000.0,,58876000000.0,58876000000.0,,58876000000.0,93022000000.0
fun_PQ2oPR,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2021-10-31,,2022,Q3,2021-12-02 21:16:46 +0000,4753000000.0,,4638000000.0,,4019000000.0,,1305000000.0,,1242000000.0,,15957000000.0,,,2768000000.0,4004000000.0,,47951000000.0,9472000000.0,,,7284000000.0,,68711000000.0,87436000000.0,,4231000000.0,,,,10116000000.0,,,,688000000.0,,15035000000.0,10591000000.0,,,,,,4756000000.0,,15347000000.0,30382000000.0,,,,49771000000.0,7405000000.0,,-122000000.0,,57054000000.0,57054000000.0,,57054000000.0,87436000000.0
fun_KkNrZV,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2021-07-31,,2022,Q2,2021-08-27 12:09:35 +0000,6299000000.0,,3351000000.0,,4074000000.0,,1321000000.0,,1211000000.0,,16256000000.0,,,2711000000.0,4105000000.0,,48103000000.0,9746000000.0,,,7737000000.0,,69691000000.0,88658000000.0,1339000000.0,4274000000.0,,,,11067000000.0,,,,713000000.0,,17393000000.0,10589000000.0,,,,,,5156000000.0,,15745000000.0,33138000000.0,,,,48667000000.0,6937000000.0,,-84000000.0,,55520000000.0,55520000000.0,,55520000000.0,88658000000.0
fun_EbBA66,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2021-04-30,,2022,Q1,2021-06-02 08:08:29 +0000,8544000000.0,,6479000000.0,,3174000000.0,,1081000000.0,,1166000000.0,,20444000000.0,,,2490000000.0,3944000000.0,,26640000000.0,3925000000.0,,,7442000000.0,,41951000000.0,64885000000.0,,3439000000.0,,,,11158000000.0,,,,726000000.0,,15323000000.0,2672000000.0,,,,,,4323000000.0,,6995000000.0,22318000000.0,,,,36233000000.0,6402000000.0,,-68000000.0,,42567000000.0,42567000000.0,,42567000000.0,64885000000.0
fun_Eb9l06,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2022-01-31,,2022,FY,2022-08-25 20:17:51 +0000,5464000000.0,,5073000000.0,,9739000000.0,,1120000000.0,,1454000000.0,,22850000000.0,,,2815000000.0,4784000000.0,,47937000000.0,8978000000.0,,,7845000000.0,,69544000000.0,95209000000.0,4000000.0,5470000000.0,,,,15628000000.0,,,,686000000.0,,21788000000.0,10592000000.0,,,,,,4698000000.0,,15290000000.0,37078000000.0,,,,50920000000.0,7377000000.0,,-166000000.0,,58131000000.0,58131000000.0,,58131000000.0,95209000000.0
fun_3rKllV,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2020-10-31,,2021,Q3,2020-12-04 08:43:26 +0000,3724000000.0,,5768000000.0,,3316000000.0,,1121000000.0,,1017000000.0,,14946000000.0,,,2564000000.0,3927000000.0,,26313000000.0,4398000000.0,,,6988000000.0,,41626000000.0,59136000000.0,,3546000000.0,,,,7923000000.0,,,,765000000.0,,12234000000.0,2672000000.0,,,,,,3920000000.0,,6592000000.0,18826000000.0,,,,34728000000.0,5666000000.0,,-84000000.0,,40310000000.0,40310000000.0,,40310000000.0,59136000000.0
fun_03wa6M,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2020-07-31,,2021,Q2,2020-08-28 07:59:20 +0000,4052000000.0,,5231000000.0,,3445000000.0,,1170000000.0,,948000000.0,,14846000000.0,2528000000.0,,2528000000.0,2555000000.0,,26301000000.0,4676000000.0,,,6874000000.0,,40406000000.0,57780000000.0,,3485000000.0,,,,8711000000.0,,,,767000000.0,,12963000000.0,2673000000.0,,,,,,3704000000.0,,6377000000.0,19340000000.0,,,,33923000000.0,4585000000.0,,-68000000.0,,38440000000.0,38440000000.0,,38440000000.0,57780000000.0
fun_Aajm2J,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2020-04-30,,2021,Q1,2022-02-24 21:11:16 +0000,5772000000.0,,4030000000.0,,3076000000.0,,954000000.0,,881000000.0,,14713000000.0,,,2518000000.0,1902000000.0,,25266000000.0,4488000000.0,,,4736000000.0,,36392000000.0,53623000000.0,,2989000000.0,,,,9112000000.0,,,,742000000.0,,12843000000.0,2673000000.0,,,,,,3542000000.0,,6215000000.0,19058000000.0,,,,32740000000.0,1960000000.0,,-135000000.0,,34565000000.0,34565000000.0,,34565000000.0,53623000000.0
fun_qRxwVx,com_0gNQvy,Salesforce.com Inc,1108524.0,CRM,,2021-01-31,,2021,FY,2022-03-11 13:06:16 +0000,6195000000.0,,5771000000.0,,7786000000.0,,991000000.0,,1146000000.0,,21889000000.0,,,2459000000.0,3909000000.0,,26318000000.0,4114000000.0,,,7612000000.0,,41953000000.0,66301000000.0,,4355000000.0,,,,12607000000.0,,,,766000000.0,,17728000000.0,2673000000.0,,,,,,4407000000.0,,7080000000.0,24808000000.0,0.0,,0.0,35602000000.0,5933000000.0,,-42000000.0,,41493000000.0,41493000000.0,,41493000000.0,66301000000.0
fun_N8qwa3,com_2gB0zb,Cisco Systems Inc,858877.0,CSCO,,2022-10-29,,2023,Q1,2022-11-22 21:40:00 +0000,7292000000.0,,12492000000.0,3683000000.0,5439000000.0,2664000000.0,,,4571000000.0,,36141000000.0,,,1972000000.0,,3618000000.0,38160000000.0,2360000000.0,4891000000.0,,5912000000.0,,54941000000.0,93054000000.0,1249000000.0,2316000000.0,,,,12578000000.0,890000000.0,2907000000.0,,4956000000.0,,24896000000.0,7629000000.0,,,18276000000.0,,,1981000000.0,,27886000000.0,52782000000.0,0.0,,0.0,42984000000.0,-594000000.0,,-2118000000.0,,40272000000.0,40272000000.0,,40272000000.0,93054000000.0
fun_WOk6an,com_2gB0zb,Cisco Systems Inc,858877.0,CSCO,,2022-04-30,,2022,Q3,2022-05-25 20:34:27 +0000,6952000000.0,,13156000000.0,3804000000.0,5783000000.0,2231000000.0,,,4055000000.0,,35981000000.0,,,2046000000.0,,3959000000.0,38452000000.0,2811000000.0,4276000000.0,,5272000000.0,,54770000000.0,92797000000.0,1000000000.0,2289000000.0,,,,12249000000.0,852000000.0,3032000000.0,,4728000000.0,,24150000000.0,8418000000.0,,,17733000000.0,,,2096000000.0,,28247000000.0,52397000000.0,0.0,,0.0,42587000000.0,-724000000.0,,-1463000000.0,,40400000000.0,40400000000.0,,40400000000.0,92797000000.0
